GP_ID,GP_Name,Block,District,State,Overall_PAI_Score,Overall_Grade,Overall_Category,T1_Poverty_Free_Score,T1_Poverty_Free_Grade,T1_Poverty_Free_Category,T2_Healthy_Score,T2_Healthy_Grade,T2_Healthy_Category,T3_Child_Friendly_Score,T3_Child_Friendly_Grade,T3_Child_Friendly_Category,T4_Water_Sufficient_Score,T4_Water_Sufficient_Grade,T4_Water_Sufficient_Category,T5_Clean_Green_Score,T5_Clean_Green_Grade,T5_Clean_Green_Category,T6_Self_Sufficient_Score,T6_Self_Sufficient_Grade,T6_Self_Sufficient_Category,T7_Socially_Just_Score,T7_Socially_Just_Grade,T7_Socially_Just_Category,T8_Good_Governance_Score,T8_Good_Governance_Grade,T8_Good_Governance_Category,T9_Women_Friendly_Score,T9_Women_Friendly_Grade,T9_Women_Friendly_Category
19855,Grewal,Nurpur Bedi [337],Rupnagar,Punjab,57.02,C,Aspirant,66.25,B,Performer,72.5,B,Performer,74.0,B,Performer,47.93,C,Aspirant,44.59,C,Aspirant,31.33,D,Beginner,79.29,A,Front Runner,53.48,C,Aspirant,63.18,B,Performer
19939,Usmanpur Uperla,Nurpur Bedi [337],Rupnagar,Punjab,56.7,C,Aspirant,50.03,C,Aspirant,87.42,A,Front Runner,72.38,B,Performer,48.89,C,Aspirant,53.33,C,Aspirant,31.67,D,Beginner,74.57,B,Performer,53.48,C,Aspirant,58.09,C,Aspirant
19904,Nurpur Khurd,Nurpur Bedi [337],Rupnagar,Punjab,56.63,C,Aspirant,66.96,B,Performer,64.7,B,Performer,54.1,C,Aspirant,64.0,B,Performer,49.1,C,Aspirant,28.75,D,Beginner,74.0,B,Performer,60.61,B,Performer,63.06,B,Performer
19812,Amarpur Bela,Nurpur Bedi [337],Rupnagar,Punjab,56.61,C,Aspirant,67.05,B,Performer,86.19,A,Front Runner,67.86,B,Performer,61.05,B,Performer,39.12,D,Beginner,31.11,D,Beginner,75.63,A,Front Runner,52.28,C,Aspirant,51.8,C,Aspirant
19891,Manku Majra,Nurpur Bedi [337],Rupnagar,Punjab,56.61,C,Aspirant,64.92,B,Performer,67.81,B,Performer,54.0,C,Aspirant,65.89,B,Performer,38.17,D,Beginner,36.67,D,Beginner,74.98,B,Performer,56.44,C,Aspirant,64.4,B,Performer
19922,Sangatpur,Nurpur Bedi [337],Rupnagar,Punjab,56.56,C,Aspirant,70.0,B,Performer,67.98,B,Performer,72.84,B,Performer,48.57,C,Aspirant,50.2,C,Aspirant,33.53,D,Beginner,78.75,A,Front Runner,57.83,C,Aspirant,45.87,C,Aspirant
19878,Karura,Nurpur Bedi [337],Rupnagar,Punjab,56.37,C,Aspirant,62.5,B,Performer,73.64,B,Performer,67.5,B,Performer,53.18,C,Aspirant,60.13,B,Performer,22.5,D,Beginner,72.07,B,Performer,57.83,C,Aspirant,61.7,B,Performer
19863,Hayatpur,Nurpur Bedi [337],Rupnagar,Punjab,56.32,C,Aspirant,64.05,B,Performer,87.96,A,Front Runner,55.0,C,Aspirant,58.31,C,Aspirant,31.66,D,Beginner,41.67,C,Aspirant,75.63,A,Front Runner,66.52,B,Performer,47.53,C,Aspirant
19868,Jatwahar,Nurpur Bedi [337],Rupnagar,Punjab,56.01,C,Aspirant,68.33,B,Performer,75.98,A,Front Runner,72.28,B,Performer,49.7,C,Aspirant,44.22,C,Aspirant,34.44,D,Beginner,78.29,A,Front Runner,51.55,C,Aspirant,47.36,C,Aspirant
19849,Dhahan Basti,Nurpur Bedi [337],Rupnagar,Punjab,55.98,C,Aspirant,59.08,C,Aspirant,84.17,A,Front Runner,74.0,B,Performer,34.29,D,Beginner,43.77,C,Aspirant,44.67,C,Aspirant,75.67,A,Front Runner,51.56,C,Aspirant,56.1,C,Aspirant
19879,Katta,Nurpur Bedi [337],Rupnagar,Punjab,55.98,C,Aspirant,66.18,B,Performer,79.88,A,Front Runner,71.53,B,Performer,50.57,C,Aspirant,44.54,C,Aspirant,25.56,D,Beginner,79.96,A,Front Runner,57.83,C,Aspirant,53.64,C,Aspirant
19886,Lalpur,Nurpur Bedi [337],Rupnagar,Punjab,55.87,C,Aspirant,69.19,B,Performer,83.93,A,Front Runner,74.64,B,Performer,45.24,C,Aspirant,33.09,D,Beginner,36.67,D,Beginner,80.66,A,Front Runner,51.71,C,Aspirant,53.41,C,Aspirant
19816,Bahman Majra,Nurpur Bedi [337],Rupnagar,Punjab,55.74,C,Aspirant,65.79,B,Performer,77.53,A,Front Runner,74.07,B,Performer,45.65,C,Aspirant,40.7,C,Aspirant,40.0,C,Aspirant,80.67,A,Front Runner,53.48,C,Aspirant,42.89,C,Aspirant
19832,Batarala,Nurpur Bedi [337],Rupnagar,Punjab,55.64,C,Aspirant,70.72,B,Performer,78.12,A,Front Runner,70.21,B,Performer,45.41,C,Aspirant,30.53,D,Beginner,36.47,D,Beginner,74.56,B,Performer,53.48,C,Aspirant,65.34,B,Performer
19858,Gobindpur Bela,Nurpur Bedi [337],Rupnagar,Punjab,54.89,C,Aspirant,60.65,B,Performer,84.67,A,Front Runner,59.23,C,Aspirant,54.99,C,Aspirant,30.32,D,Beginner,38.89,D,Beginner,75.46,A,Front Runner,55.55,C,Aspirant,54.72,C,Aspirant
276146,Saini Majra 395,Nurpur Bedi [337],Rupnagar,Punjab,54.85,C,Aspirant,67.53,B,Performer,87.03,A,Front Runner,58.32,C,Aspirant,47.68,C,Aspirant,58.85,C,Aspirant,23.89,D,Beginner,80.55,A,Front Runner,44.78,C,Aspirant,54.18,C,Aspirant
19905,Nurpur Khurd Upperla,Nurpur Bedi [337],Rupnagar,Punjab,54.7,C,Aspirant,38.33,D,Beginner,84.61,A,Front Runner,65.79,B,Performer,73.33,B,Performer,56.67,C,Aspirant,30.0,D,Beginner,71.0,B,Performer,62.17,B,Performer,37.34,D,Beginner
19827,Bao Kaulapur,Nurpur Bedi [337],Rupnagar,Punjab,54.67,C,Aspirant,65.53,B,Performer,85.83,A,Front Runner,74.44,B,Performer,38.79,D,Beginner,39.62,D,Beginner,33.13,D,Beginner,77.74,A,Front Runner,53.48,C,Aspirant,49.22,C,Aspirant
19809,Abadi Taprian,Nurpur Bedi [337],Rupnagar,Punjab,54.6,C,Aspirant,66.25,B,Performer,63.0,B,Performer,67.5,B,Performer,41.04,C,Aspirant,41.34,C,Aspirant,34.0,D,Beginner,77.69,A,Front Runner,57.83,C,Aspirant,59.03,C,Aspirant
19899,Nalhotti Uprli,Nurpur Bedi [337],Rupnagar,Punjab,54.51,C,Aspirant,77.85,A,Front Runner,51.97,C,Aspirant,60.74,B,Performer,66.3,B,Performer,38.12,D,Beginner,36.47,D,Beginner,81.83,A,Front Runner,46.48,C,Aspirant,49.32,C,Aspirant
19815,Azampur,Nurpur Bedi [337],Rupnagar,Punjab,54.25,C,Aspirant,61.31,B,Performer,79.09,A,Front Runner,52.1,C,Aspirant,47.79,C,Aspirant,42.36,C,Aspirant,39.44,D,Beginner,75.63,A,Front Runner,47.38,C,Aspirant,56.3,C,Aspirant
19841,Bholewal,Nurpur Bedi [337],Rupnagar,Punjab,53.7,C,Aspirant,50.19,C,Aspirant,80.83,A,Front Runner,74.0,B,Performer,70.0,B,Performer,46.05,C,Aspirant,31.33,D,Beginner,62.04,B,Performer,36.09,D,Beginner,54.7,C,Aspirant
19817,Bainhara,Nurpur Bedi [337],Rupnagar,Punjab,53.43,C,Aspirant,68.46,B,Performer,60.38,B,Performer,46.59,C,Aspirant,62.59,B,Performer,48.15,C,Aspirant,42.22,C,Aspirant,78.47,A,Front Runner,58.33,C,Aspirant,31.64,D,Beginner
19857,Haripur Ganura,Nurpur Bedi [337],Rupnagar,Punjab,53.18,C,Aspirant,66.08,B,Performer,58.02,C,Aspirant,57.84,C,Aspirant,65.73,B,Performer,37.45,D,Beginner,34.44,D,Beginner,76.68,A,Front Runner,52.28,C,Aspirant,45.14,C,Aspirant
19844,Chabrewal,Nurpur Bedi [337],Rupnagar,Punjab,52.1,C,Aspirant,47.9,C,Aspirant,85.0,A,Front Runner,67.5,B,Performer,36.07,D,Beginner,51.19,C,Aspirant,24.67,D,Beginner,67.15,B,Performer,57.83,C,Aspirant,58.18,C,Aspirant
19914,Rure Majra,Nurpur Bedi [337],Rupnagar,Punjab,52.05,C,Aspirant,59.05,C,Aspirant,85.17,A,Front Runner,48.64,C,Aspirant,51.91,C,Aspirant,23.06,D,Beginner,47.78,C,Aspirant,72.11,B,Performer,56.1,C,Aspirant,49.58,C,Aspirant
19898,Nalhoti,Nurpur Bedi [337],Rupnagar,Punjab,51.93,C,Aspirant,63.44,B,Performer,60.83,B,Performer,46.0,C,Aspirant,50.12,C,Aspirant,44.19,C,Aspirant,31.25,D,Beginner,81.88,A,Front Runner,43.94,C,Aspirant,62.15,B,Performer
19916,Saidpur,Nurpur Bedi [337],Rupnagar,Punjab,50.22,C,Aspirant,57.34,C,Aspirant,47.0,C,Aspirant,23.33,D,Beginner,73.94,B,Performer,49.11,C,Aspirant,38.75,D,Beginner,77.69,A,Front Runner,57.83,C,Aspirant,51.08,C,Aspirant
19828,Bas Phukapur,Nurpur Bedi [337],Rupnagar,Punjab,50.06,C,Aspirant,66.0,B,Performer,38.33,D,Beginner,35.0,D,Beginner,48.62,C,Aspirant,39.77,D,Beginner,40.67,C,Aspirant,77.69,A,Front Runner,56.44,C,Aspirant,64.62,B,Performer
19915,Sabour,Nurpur Bedi [337],Rupnagar,Punjab,48.6,C,Aspirant,69.28,B,Performer,77.61,A,Front Runner,75.6,A,Front Runner,57.91,C,Aspirant,32.44,D,Beginner,25.56,D,Beginner,81.8,A,Front Runner,14.05,D,Beginner,67.49,B,Performer
19865,Haripur Phulrhe,Nurpur Bedi [337],Rupnagar,Punjab,48.32,C,Aspirant,69.32,B,Performer,89.17,A,Front Runner,74.0,B,Performer,56.67,C,Aspirant,36.67,D,Beginner,20.67,D,Beginner,77.41,A,Front Runner,14.06,D,Beginner,67.19,B,Performer
19909,Raisara,Nurpur Bedi [337],Rupnagar,Punjab,48.14,C,Aspirant,69.64,B,Performer,74.02,B,Performer,73.37,B,Performer,59.84,C,Aspirant,37.5,D,Beginner,21.76,D,Beginner,76.67,A,Front Runner,13.9,D,Beginner,70.5,B,Performer
19930,Singhpur,Nurpur Bedi [337],Rupnagar,Punjab,48.01,C,Aspirant,71.36,B,Performer,74.36,B,Performer,69.51,B,Performer,55.0,C,Aspirant,40.53,C,Aspirant,23.33,D,Beginner,80.71,A,Front Runner,14.35,D,Beginner,61.0,B,Performer
19834,Bhangal,Nurpur Bedi [337],Rupnagar,Punjab,47.75,C,Aspirant,63.23,B,Performer,88.95,A,Front Runner,75.14,A,Front Runner,54.0,C,Aspirant,35.18,D,Beginner,25.56,D,Beginner,75.32,A,Front Runner,13.89,D,Beginner,60.11,B,Performer
236661,Raipur(415),Nurpur Bedi [337],Rupnagar,Punjab,47.47,C,Aspirant,69.6,B,Performer,79.47,A,Front Runner,79.03,A,Front Runner,56.73,C,Aspirant,31.09,D,Beginner,23.89,D,Beginner,77.1,A,Front Runner,14.35,D,Beginner,60.05,B,Performer
19925,Saskaur,Nurpur Bedi [337],Rupnagar,Punjab,47.4,C,Aspirant,70.52,B,Performer,79.11,A,Front Runner,76.55,A,Front Runner,54.74,C,Aspirant,30.4,D,Beginner,26.11,D,Beginner,80.01,A,Front Runner,13.9,D,Beginner,58.58,C,Aspirant
19854,Garhbaga,Nurpur Bedi [337],Rupnagar,Punjab,47.34,C,Aspirant,65.57,B,Performer,84.75,A,Front Runner,74.0,B,Performer,58.97,C,Aspirant,33.52,D,Beginner,22.5,D,Beginner,79.99,A,Front Runner,14.05,D,Beginner,58.11,C,Aspirant
19821,Bao Jasse Majra,Nurpur Bedi [337],Rupnagar,Punjab,47.17,C,Aspirant,77.71,A,Front Runner,88.67,A,Front Runner,74.44,B,Performer,55.66,C,Aspirant,34.34,D,Beginner,14.38,D,Beginner,86.21,A,Front Runner,14.18,D,Beginner,67.02,B,Performer
19819,Bajrur,Nurpur Bedi [337],Rupnagar,Punjab,46.95,C,Aspirant,64.68,B,Performer,76.94,A,Front Runner,67.23,B,Performer,58.23,C,Aspirant,46.55,C,Aspirant,20.56,D,Beginner,76.85,A,Front Runner,14.21,D,Beginner,54.44,C,Aspirant
19862,Gurse Majra,Nurpur Bedi [337],Rupnagar,Punjab,46.37,C,Aspirant,59.6,C,Aspirant,88.11,A,Front Runner,62.41,B,Performer,58.19,C,Aspirant,35.18,D,Beginner,21.18,D,Beginner,75.63,A,Front Runner,14.35,D,Beginner,64.24,B,Performer
19887,Lassari,Nurpur Bedi [337],Rupnagar,Punjab,46.24,C,Aspirant,62.47,B,Performer,74.84,B,Performer,79.04,A,Front Runner,54.96,C,Aspirant,28.92,D,Beginner,31.11,D,Beginner,75.25,A,Front Runner,14.37,D,Beginner,48.95,C,Aspirant
19864,Haripur,Nurpur Bedi [337],Rupnagar,Punjab,46.12,C,Aspirant,64.95,B,Performer,76.73,A,Front Runner,69.68,B,Performer,60.0,B,Performer,35.55,D,Beginner,30.56,D,Beginner,81.77,A,Front Runner,14.06,D,Beginner,36.29,D,Beginner
19968,Bharatgarh,Rupnagar [338],Rupnagar,Punjab,69.36,B,Performer,70.0,B,Performer,86.52,A,Front Runner,76.51,A,Front Runner,76.7,A,Front Runner,59.93,C,Aspirant,72.59,B,Performer,75.84,A,Front Runner,68.16,B,Performer,46.5,C,Aspirant
19945,Allowal,Rupnagar [338],Rupnagar,Punjab,65.45,B,Performer,60.88,B,Performer,90.13,A+,Achiever,90.53,A+,Achiever,63.0,B,Performer,64.44,B,Performer,63.33,B,Performer,69.69,B,Performer,55.76,C,Aspirant,44.4,C,Aspirant
20015,Khanpur,Rupnagar [338],Rupnagar,Punjab,65.2,B,Performer,61.38,B,Performer,84.09,A,Front Runner,83.81,A,Front Runner,60.11,B,Performer,52.83,C,Aspirant,58.82,C,Aspirant,71.54,B,Performer,57.83,C,Aspirant,63.71,B,Performer
19946,Aspur,Rupnagar [338],Rupnagar,Punjab,64.06,B,Performer,65.86,B,Performer,79.81,A,Front Runner,72.64,B,Performer,74.99,B,Performer,48.89,C,Aspirant,69.41,B,Performer,76.49,A,Front Runner,55.81,C,Aspirant,43.82,C,Aspirant
19961,Beli,Rupnagar [338],Rupnagar,Punjab,62.66,B,Performer,65.43,B,Performer,76.74,A,Front Runner,68.96,B,Performer,77.02,A,Front Runner,61.46,B,Performer,51.11,C,Aspirant,71.01,B,Performer,66.52,B,Performer,37.61,D,Beginner
236672,Ghanaula,Rupnagar [338],Rupnagar,Punjab,62.38,B,Performer,57.04,C,Aspirant,84.38,A,Front Runner,69.05,B,Performer,62.29,B,Performer,72.66,B,Performer,56.11,C,Aspirant,66.99,B,Performer,55.67,C,Aspirant,45.46,C,Aspirant
19951,Bada Pind,Rupnagar [338],Rupnagar,Punjab,62.37,B,Performer,63.94,B,Performer,85.6,A,Front Runner,74.44,B,Performer,73.0,B,Performer,45.05,C,Aspirant,56.47,C,Aspirant,77.22,A,Front Runner,62.17,B,Performer,39.29,D,Beginner
19967,Bhaowal,Rupnagar [338],Rupnagar,Punjab,62.17,B,Performer,59.04,C,Aspirant,81.82,A,Front Runner,76.24,A,Front Runner,63.59,B,Performer,47.37,C,Aspirant,58.33,C,Aspirant,69.99,B,Performer,66.52,B,Performer,46.03,C,Aspirant
20087,Solkhian,Rupnagar [338],Rupnagar,Punjab,61.75,B,Performer,66.29,B,Performer,77.97,A,Front Runner,76.62,A,Front Runner,68.69,B,Performer,60.27,B,Performer,43.89,C,Aspirant,71.1,B,Performer,57.83,C,Aspirant,44.13,C,Aspirant
20047,Nangal Sirsa,Rupnagar [338],Rupnagar,Punjab,61.46,B,Performer,62.0,B,Performer,86.08,A,Front Runner,76.23,A,Front Runner,58.0,C,Aspirant,41.52,C,Aspirant,60.68,B,Performer,72.73,B,Performer,64.78,B,Performer,44.7,C,Aspirant
19954,Balasanda,Rupnagar [338],Rupnagar,Punjab,61.43,B,Performer,71.21,B,Performer,77.91,A,Front Runner,64.91,B,Performer,68.29,B,Performer,56.32,C,Aspirant,46.67,C,Aspirant,80.33,A,Front Runner,51.67,C,Aspirant,46.45,C,Aspirant
19947,Atalgarh,Rupnagar [338],Rupnagar,Punjab,61.24,B,Performer,60.41,B,Performer,68.21,B,Performer,65.34,B,Performer,74.07,B,Performer,67.5,B,Performer,43.53,C,Aspirant,81.98,A,Front Runner,53.48,C,Aspirant,47.14,C,Aspirant
20031,Majri Ghat,Rupnagar [338],Rupnagar,Punjab,60.4,B,Performer,65.81,B,Performer,87.13,A,Front Runner,72.84,B,Performer,63.12,B,Performer,54.35,C,Aspirant,42.22,C,Aspirant,67.86,B,Performer,53.48,C,Aspirant,48.73,C,Aspirant
20071,Railon Chhoti,Rupnagar [338],Rupnagar,Punjab,59.78,C,Aspirant,70.97,B,Performer,79.07,A,Front Runner,70.92,B,Performer,70.15,B,Performer,54.62,C,Aspirant,36.11,D,Beginner,67.36,B,Performer,51.37,C,Aspirant,51.2,C,Aspirant
20021,Kotbala,Rupnagar [338],Rupnagar,Punjab,59.55,C,Aspirant,72.97,B,Performer,85.1,A,Front Runner,63.76,B,Performer,57.84,C,Aspirant,59.82,C,Aspirant,44.6,C,Aspirant,71.77,B,Performer,66.52,B,Performer,32.27,D,Beginner
20016,Kharota,Rupnagar [338],Rupnagar,Punjab,59.47,C,Aspirant,60.96,B,Performer,87.97,A,Front Runner,79.97,A,Front Runner,62.95,B,Performer,62.86,B,Performer,36.78,D,Beginner,75.79,A,Front Runner,59.86,C,Aspirant,32.85,D,Beginner
20063,Rajemajra,Rupnagar [338],Rupnagar,Punjab,59.31,C,Aspirant,72.41,B,Performer,76.63,A,Front Runner,66.37,B,Performer,62.43,B,Performer,65.2,B,Performer,46.67,C,Aspirant,77.17,A,Front Runner,43.94,C,Aspirant,38.31,D,Beginner
19970,Bhanglan,Rupnagar [338],Rupnagar,Punjab,59.25,C,Aspirant,57.43,C,Aspirant,86.28,A,Front Runner,74.52,B,Performer,64.46,B,Performer,48.02,C,Aspirant,44.44,C,Aspirant,71.62,B,Performer,52.28,C,Aspirant,47.31,C,Aspirant
19959,Bari,Rupnagar [338],Rupnagar,Punjab,58.74,C,Aspirant,56.57,C,Aspirant,84.88,A,Front Runner,72.83,B,Performer,56.26,C,Aspirant,42.69,C,Aspirant,61.11,B,Performer,72.04,B,Performer,57.83,C,Aspirant,38.91,D,Beginner
19971,Bagwali,Rupnagar [338],Rupnagar,Punjab,58.54,C,Aspirant,57.09,C,Aspirant,91.33,A+,Achiever,74.62,B,Performer,51.18,C,Aspirant,44.95,C,Aspirant,50.0,C,Aspirant,71.54,B,Performer,57.83,C,Aspirant,43.58,C,Aspirant
277851,Awankot Hethla,Rupnagar [338],Rupnagar,Punjab,58.42,C,Aspirant,72.9,B,Performer,87.98,A,Front Runner,74.44,B,Performer,63.33,B,Performer,47.76,C,Aspirant,38.13,D,Beginner,74.71,B,Performer,43.21,C,Aspirant,44.57,C,Aspirant
20002,Jhakhian Badi,Rupnagar [338],Rupnagar,Punjab,58.35,C,Aspirant,65.23,B,Performer,88.53,A,Front Runner,88.16,A,Front Runner,42.22,C,Aspirant,30.0,D,Beginner,58.89,C,Aspirant,67.26,B,Performer,66.52,B,Performer,46.15,C,Aspirant
236671,Ranjitpura Bas,Rupnagar [338],Rupnagar,Punjab,58.17,C,Aspirant,46.09,C,Aspirant,76.03,A,Front Runner,82.27,A,Front Runner,80.0,A,Front Runner,56.94,C,Aspirant,25.63,D,Beginner,71.59,B,Performer,53.48,C,Aspirant,59.22,C,Aspirant
20022,Kotla Nihang,Rupnagar [338],Rupnagar,Punjab,57.86,C,Aspirant,69.32,B,Performer,72.5,B,Performer,74.0,B,Performer,73.64,B,Performer,48.48,C,Aspirant,41.25,C,Aspirant,71.99,B,Performer,27.28,D,Beginner,67.62,B,Performer
19994,Gunno Majra,Rupnagar [338],Rupnagar,Punjab,57.77,C,Aspirant,68.31,B,Performer,84.37,A,Front Runner,73.94,B,Performer,56.17,C,Aspirant,36.67,D,Beginner,38.82,D,Beginner,77.14,A,Front Runner,53.48,C,Aspirant,50.98,C,Aspirant
20027,Lohgarh Phidde,Rupnagar [338],Rupnagar,Punjab,57.6,C,Aspirant,53.06,C,Aspirant,85.49,A,Front Runner,70.17,B,Performer,71.16,B,Performer,55.57,C,Aspirant,42.22,C,Aspirant,73.39,B,Performer,47.27,C,Aspirant,37.88,D,Beginner
19986,Dadhi,Rupnagar [338],Rupnagar,Punjab,57.59,C,Aspirant,66.12,B,Performer,76.7,A,Front Runner,67.18,B,Performer,63.2,B,Performer,27.55,D,Beginner,66.11,B,Performer,69.75,B,Performer,53.48,C,Aspirant,47.6,C,Aspirant
20067,Rasulpur,Rupnagar [338],Rupnagar,Punjab,57.55,C,Aspirant,63.6,B,Performer,71.88,B,Performer,73.71,B,Performer,69.68,B,Performer,50.94,C,Aspirant,38.89,D,Beginner,53.46,C,Aspirant,49.13,C,Aspirant,56.72,C,Aspirant
19992,Gazipur Bas,Rupnagar [338],Rupnagar,Punjab,57.46,C,Aspirant,52.38,C,Aspirant,67.78,B,Performer,54.0,C,Aspirant,75.24,A,Front Runner,59.63,C,Aspirant,47.33,C,Aspirant,67.99,B,Performer,55.65,C,Aspirant,44.33,C,Aspirant
19983,Daburji,Rupnagar [338],Rupnagar,Punjab,57.34,C,Aspirant,67.01,B,Performer,87.39,A,Front Runner,72.21,B,Performer,69.68,B,Performer,55.31,C,Aspirant,42.22,C,Aspirant,80.03,A,Front Runner,27.28,D,Beginner,44.58,C,Aspirant
20008,Kakrala,Rupnagar [338],Rupnagar,Punjab,57.32,C,Aspirant,57.37,C,Aspirant,89.43,A,Front Runner,68.82,B,Performer,54.6,C,Aspirant,55.79,C,Aspirant,37.38,D,Beginner,70.41,B,Performer,57.83,C,Aspirant,40.79,C,Aspirant
19997,Hardonamoh,Rupnagar [338],Rupnagar,Punjab,57.23,C,Aspirant,79.26,A,Front Runner,71.67,B,Performer,34.0,D,Beginner,55.16,C,Aspirant,39.16,D,Beginner,52.5,C,Aspirant,75.83,A,Front Runner,62.17,B,Performer,63.82,B,Performer
20070,Railon Badi,Rupnagar [338],Rupnagar,Punjab,57.22,C,Aspirant,60.66,B,Performer,58.61,C,Aspirant,72.75,B,Performer,71.07,B,Performer,53.42,C,Aspirant,50.0,C,Aspirant,65.18,B,Performer,54.3,C,Aspirant,37.84,D,Beginner
20065,Rampur,Rupnagar [338],Rupnagar,Punjab,57.21,C,Aspirant,55.06,C,Aspirant,76.69,A,Front Runner,74.86,B,Performer,59.03,C,Aspirant,64.85,B,Performer,50.59,C,Aspirant,61.08,B,Performer,56.44,C,Aspirant,31.1,D,Beginner
260828,Dhela Barbas,Rupnagar [338],Rupnagar,Punjab,56.98,C,Aspirant,71.67,B,Performer,89.17,A,Front Runner,74.0,B,Performer,81.65,A,Front Runner,61.65,B,Performer,24.67,D,Beginner,81.0,A,Front Runner,23.04,D,Beginner,57.74,C,Aspirant
20091,Tirak Karma,Rupnagar [338],Rupnagar,Punjab,56.87,C,Aspirant,71.42,B,Performer,87.05,A,Front Runner,78.41,A,Front Runner,72.69,B,Performer,49.78,C,Aspirant,35.29,D,Beginner,77.69,A,Front Runner,24.16,D,Beginner,53.23,C,Aspirant
20012,Katli,Rupnagar [338],Rupnagar,Punjab,56.71,C,Aspirant,74.18,B,Performer,84.16,A,Front Runner,73.51,B,Performer,47.44,C,Aspirant,38.13,D,Beginner,46.3,C,Aspirant,75.6,A,Front Runner,36.09,D,Beginner,57.87,C,Aspirant
19973,Bilawalpur,Rupnagar [338],Rupnagar,Punjab,56.48,C,Aspirant,73.33,B,Performer,82.0,A,Front Runner,81.11,A,Front Runner,52.76,C,Aspirant,38.87,D,Beginner,47.06,C,Aspirant,65.11,B,Performer,44.78,C,Aspirant,42.65,C,Aspirant
20004,Jhalian Chhoti,Rupnagar [338],Rupnagar,Punjab,56.0,C,Aspirant,71.13,B,Performer,79.51,A,Front Runner,79.47,A,Front Runner,53.26,C,Aspirant,47.52,C,Aspirant,36.67,D,Beginner,77.08,A,Front Runner,27.39,D,Beginner,61.47,B,Performer
236670,Fatehpur,Rupnagar [338],Rupnagar,Punjab,55.97,C,Aspirant,57.88,C,Aspirant,78.57,A,Front Runner,60.09,B,Performer,50.9,C,Aspirant,44.92,C,Aspirant,50.0,C,Aspirant,68.75,B,Performer,53.48,C,Aspirant,46.94,C,Aspirant
20017,Khawaspura,Rupnagar [338],Rupnagar,Punjab,55.91,C,Aspirant,63.7,B,Performer,58.75,C,Aspirant,51.15,C,Aspirant,60.62,B,Performer,65.99,B,Performer,39.44,D,Beginner,64.74,B,Performer,51.49,C,Aspirant,53.05,C,Aspirant
277850,Bada Pind Upper,Rupnagar [338],Rupnagar,Punjab,55.75,C,Aspirant,40.55,C,Aspirant,77.5,A,Front Runner,53.67,C,Aspirant,81.52,A,Front Runner,47.85,C,Aspirant,48.13,C,Aspirant,66.77,B,Performer,62.17,B,Performer,39.55,D,Beginner
19944,Alipur,Rupnagar [338],Rupnagar,Punjab,55.52,C,Aspirant,55.38,C,Aspirant,84.7,A,Front Runner,80.93,A,Front Runner,61.57,B,Performer,62.86,B,Performer,33.33,D,Beginner,64.33,B,Performer,40.43,C,Aspirant,39.38,D,Beginner
20077,Samrala,Rupnagar [338],Rupnagar,Punjab,55.17,C,Aspirant,61.17,B,Performer,56.05,C,Aspirant,74.44,B,Performer,63.89,B,Performer,52.73,C,Aspirant,38.89,D,Beginner,66.92,B,Performer,53.48,C,Aspirant,39.58,D,Beginner
20061,Pirthipur,Rupnagar [338],Rupnagar,Punjab,54.96,C,Aspirant,61.95,B,Performer,86.11,A,Front Runner,84.57,A,Front Runner,70.62,B,Performer,42.29,C,Aspirant,42.22,C,Aspirant,69.3,B,Performer,23.04,D,Beginner,50.41,C,Aspirant
20001,Hussainpur,Rupnagar [338],Rupnagar,Punjab,54.92,C,Aspirant,64.18,B,Performer,46.94,C,Aspirant,60.95,B,Performer,59.87,C,Aspirant,62.08,B,Performer,39.44,D,Beginner,71.76,B,Performer,47.35,C,Aspirant,49.68,C,Aspirant
20080,Santpur Urf Chupki,Rupnagar [338],Rupnagar,Punjab,54.69,C,Aspirant,57.95,C,Aspirant,69.81,B,Performer,69.68,B,Performer,64.44,B,Performer,42.5,C,Aspirant,47.06,C,Aspirant,72.87,B,Performer,49.13,C,Aspirant,33.64,D,Beginner
20003,Jhakhian Chhoti,Rupnagar [338],Rupnagar,Punjab,54.54,C,Aspirant,67.46,B,Performer,83.91,A,Front Runner,74.76,B,Performer,44.08,C,Aspirant,33.42,D,Beginner,45.56,C,Aspirant,71.23,B,Performer,57.83,C,Aspirant,36.5,D,Beginner
19979,Chaklan,Rupnagar [338],Rupnagar,Punjab,54.53,C,Aspirant,48.43,C,Aspirant,80.22,A,Front Runner,81.85,A,Front Runner,58.67,C,Aspirant,69.78,B,Performer,35.29,D,Beginner,70.21,B,Performer,31.44,D,Beginner,42.01,C,Aspirant
20086,Siyasatpur,Rupnagar [338],Rupnagar,Punjab,54.31,C,Aspirant,61.99,B,Performer,77.5,A,Front Runner,72.69,B,Performer,72.37,B,Performer,65.88,B,Performer,31.11,D,Beginner,73.99,B,Performer,22.41,D,Beginner,47.9,C,Aspirant
19953,Bairampur,Rupnagar [338],Rupnagar,Punjab,54.28,C,Aspirant,38.11,D,Beginner,57.98,C,Aspirant,72.18,B,Performer,70.42,B,Performer,59.31,C,Aspirant,47.78,C,Aspirant,55.31,C,Aspirant,57.83,C,Aspirant,40.19,C,Aspirant
