VILLAGE_ID,VILLAGE_NAME_x,GP_ID,GP_NAME,BLOCK NAME,DISTRICT NAME,STATE NAME,TOTAL - COMMUNITY COMPOST PITS,TOTAL - VEHICLES FOR COLLECTION & TRANSPORTATION OF WASTE,TOTAL - WASTE COLLECTION AND SEGREGATION SHEDS IN THE VILLAGE,TOTAL - SEGREGATION BINS AT COMMUNITY PLACES IN THE VILLAGE,TOTAL - COMMUNITY BIO-GAS PLANTS - UNDER OTHER SCHEMES,TOTAL - COMPOST PITS,TOTAL - BIOGAS PLANTS,TOTAL - FEEDING TO CATTLE,TOTAL - HOUSEHOLD BINS,TOTAL - COMMUNITY SOAK/LEACH/MAGIC PITS,TOTAL - DRAINAGE FACILITY AVAILABLE IN VILLAGE,TOTAL - COMMUNITY GREY WATER MANAGEMENT SYSTEMS,TOTAL - LEACH PITS,TOTAL - MAGIC PITS,TOTAL - SOAK PITS,TOTAL - KITCHEN GARDEN,TOTAL - DUCKWEED POND,ODF DECLARATION STATUS,GP_Name,Block,District,State,Overall_PAI_Score,Overall_Grade,Overall_Category,T1_Poverty_Free_Score,T1_Poverty_Free_Grade,T1_Poverty_Free_Category,T2_Healthy_Score,T2_Healthy_Grade,T2_Healthy_Category,T3_Child_Friendly_Score,T3_Child_Friendly_Grade,T3_Child_Friendly_Category,T4_Water_Sufficient_Score,T4_Water_Sufficient_Grade,T4_Water_Sufficient_Category,T5_Clean_Green_Score,T5_Clean_Green_Grade,T5_Clean_Green_Category,T6_Self_Sufficient_Score,T6_Self_Sufficient_Grade,T6_Self_Sufficient_Category,T7_Socially_Just_Score,T7_Socially_Just_Grade,T7_Socially_Just_Category,T8_Good_Governance_Score,T8_Good_Governance_Grade,T8_Good_Governance_Category,T9_Women_Friendly_Score,T9_Women_Friendly_Grade,T9_Women_Friendly_Category,VILLAGE_NAME_y,PANCHAYAT_NAME,BLOCK_NAME,DISTRICT_NAME,STATE_NAME,TOTAL_POPULATION,SC_POPULATION,ST_POPULATION,GEN_POPULATION,NO._OF_HABITATIONS,IS_PWS_AVAILABLE,JJM_STATUS,HAR_GHAR_JAL_CERTIFICATE,TOTAL_HOUSEHOLDS,TOTAL_TAP_CONNECTIONS,State Name,District Name,Block Name,Panchayat Name,Total Registered HH,Total Registered Persons,SC HH,SC Persons,ST HH,ST Persons,Male Persons,Female Persons
38575,BANDLERI,19301,BANDLEHRI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bandhlehri,Bandlehri,Anandpur Sahib,Rupnagar,Punjab,594.0,74.0,0.0,520.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,126.0,126.0,,,,,,,,,,,,
38395,BANNI,19302,BANI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bani,Anandpur Sahib [332],Rupnagar,Punjab,55.43,C,Aspirant,72.96,B,Performer,81.04,A,Front Runner,82.16,A,Front Runner,54.07,C,Aspirant,44.24,C,Aspirant,33.33,D,Beginner,80.9,A,Front Runner,30.56,D,Beginner,51.55,C,Aspirant,Bani,Bani,Anandpur Sahib,Rupnagar,Punjab,587.0,293.0,0.0,294.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,161.0,161.0,PUNJAB,ROPAR,ANANDPUR SAHIB,BANNI,124.0,169.0,56.0,79.0,0.0,0.0,93.0,76.0
38516,BARUWALA,19304,BARUWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baruwal,Baruwal,Anandpur Sahib,Rupnagar,Punjab,851.0,21.0,0.0,830.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,146.0,146.0,PUNJAB,ROPAR,ANANDPUR SAHIB,BARUWAL,231.0,269.0,18.0,21.0,0.0,0.0,115.0,154.0
38560,BHABHAUR SAHIB,19305,BAS,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BABHOUR SAHIB,Bas,Anandpur Sahib,Rupnagar,Punjab,3178.0,842.0,0.0,2336.0,5.0,Yes,Har ghar jal certified,Certificate by public health engineering department,702.0,702.0,,,,,,,,,,,,
38357,SUREWAL,277849,BASS DABRI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38427,LODIPUR,277847,BASS JHUNGIAN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38362,BASOWAL,19306,BASSOWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bassowal,BASSOWAL,Anandpur Sahib,Rupnagar,Punjab,1665.0,208.0,0.0,1457.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,333.0,333.0,PUNJAB,ROPAR,ANANDPUR SAHIB,BASSOWAL,124.0,163.0,45.0,66.0,1.0,1.0,96.0,67.0
38367,DHOLOWAL,19306,BASSOWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bassowal,BASSOWAL,Anandpur Sahib,Rupnagar,Punjab,1665.0,208.0,0.0,1457.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,333.0,333.0,PUNJAB,ROPAR,ANANDPUR SAHIB,BASSOWAL,124.0,163.0,45.0,66.0,1.0,1.0,96.0,67.0
38362,BASOWAL,236321,BASSOWAL COLONY,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Bassowal Colony,Anandpur Sahib [332],Rupnagar,Punjab,58.83,C,Aspirant,62.59,B,Performer,71.85,B,Performer,88.41,A,Front Runner,62.86,B,Performer,48.94,C,Aspirant,37.06,D,Beginner,77.32,A,Front Runner,36.09,D,Beginner,66.76,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
38356,GHAMIRPUR,260913,BASTI CHOUDHARY BATHHA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38355,BEHLU,19307,BEHLU,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,Behlu,Anandpur Sahib [332],Rupnagar,Punjab,55.17,C,Aspirant,64.67,B,Performer,61.58,B,Performer,55.23,C,Aspirant,57.84,C,Aspirant,49.22,C,Aspirant,45.0,C,Aspirant,76.82,A,Front Runner,52.28,C,Aspirant,41.87,C,Aspirant,BEHLU,BEHLU,Anandpur Sahib,Rupnagar,Punjab,1712.0,162.0,0.0,1550.0,4.0,Yes,Har ghar jal certified,Certificate by public health engineering department,350.0,350.0,PUNJAB,ROPAR,ANANDPUR SAHIB,BEHLU,103.0,171.0,27.0,29.0,0.0,0.0,82.0,89.0
38546,BELA DHIANI,19308,BELA DHIANI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bela Dhiani,Bela Dhiani,Anandpur Sahib,Rupnagar,Punjab,1105.0,138.0,0.0,967.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,282.0,282.0,,,,,,,,,,,,
38547,GOHLANI,260916,BELA DHIANI GUJJAR BASTI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38546,BELA DHIANI,19309,BELA DHIANI UPPERLI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38587,BELA RAMGARH,19310,BELA RAMGARH,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bela Ramgarh,Bela Ramgarh,Anandpur Sahib,Rupnagar,Punjab,1425.0,178.0,0.0,1247.0,4.0,Yes,Har ghar jal certified,Certificate by public health engineering department,285.0,285.0,,,,,,,,,,,,
38560,BHABHAUR SAHIB,19311,BHABOUR SAHIB,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BABHOUR SAHIB,Bhabour Sahib,Anandpur Sahib,Rupnagar,Punjab,3178.0,842.0,0.0,2336.0,5.0,Yes,Har ghar jal certified,Certificate by public health engineering department,702.0,702.0,,,,,,,,,,,,
38533,BHALLAN,19313,BHALAN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bhalan,Anandpur Sahib [332],Rupnagar,Punjab,57.52,C,Aspirant,73.96,B,Performer,70.44,B,Performer,69.0,B,Performer,66.36,B,Performer,47.26,C,Aspirant,55.29,C,Aspirant,65.91,B,Performer,38.57,D,Beginner,43.49,C,Aspirant,Bhallan,Bhalan,Anandpur Sahib,Rupnagar,Punjab,4185.0,712.0,0.0,3473.0,4.0,Yes,Har ghar jal certified,Certificate by public health engineering department,842.0,842.0,,,,,,,,,,,,
38581,BHALOWAL,19314,BHALOWAL 290,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bhalowal 290,Anandpur Sahib [332],Rupnagar,Punjab,58.26,C,Aspirant,71.27,B,Performer,72.62,B,Performer,61.78,B,Performer,53.38,C,Aspirant,49.43,C,Aspirant,47.06,C,Aspirant,80.67,A,Front Runner,44.78,C,Aspirant,53.95,C,Aspirant,Bhalowal,Bhalowal 290,Anandpur Sahib,Rupnagar,Punjab,75.0,9.0,0.0,66.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,55.0,55.0,,,,,,,,,,,,
38537,BHALARI,19315,BHALRI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Bhalri,Anandpur Sahib [332],Rupnagar,Punjab,59.4,C,Aspirant,75.04,A,Front Runner,56.68,C,Aspirant,72.07,B,Performer,59.61,C,Aspirant,54.59,C,Aspirant,50.93,C,Aspirant,80.78,A,Front Runner,47.5,C,Aspirant,47.22,C,Aspirant,Bhalari,Bhalri,Anandpur Sahib,Rupnagar,Punjab,5084.0,296.0,0.0,4788.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1120.0,1120.0,,,,,,,,,,,,
38534,BHANAM,19316,BHANAM,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Bhanam,Anandpur Sahib [332],Rupnagar,Punjab,58.17,C,Aspirant,66.55,B,Performer,82.37,A,Front Runner,66.82,B,Performer,64.08,B,Performer,45.04,C,Aspirant,55.0,C,Aspirant,78.47,A,Front Runner,43.32,C,Aspirant,38.6,D,Beginner,Bhanam,Bhanam,Anandpur Sahib,Rupnagar,Punjab,2275.0,284.0,0.0,1991.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,579.0,579.0,,,,,,,,,,,,
38584,Bhanupali,19317,BHANUPALI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bhanupali,Anandpur Sahib [332],Rupnagar,Punjab,62.52,B,Performer,77.77,A,Front Runner,66.56,B,Performer,72.92,B,Performer,70.07,B,Performer,48.87,C,Aspirant,52.22,C,Aspirant,81.19,A,Front Runner,56.44,C,Aspirant,47.19,C,Aspirant,Bhanupali,Bhanupali,Anandpur Sahib,Rupnagar,Punjab,932.0,117.0,0.0,815.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,309.0,309.0,,,,,,,,,,,,
38572,BHATON,19319,BHATTON,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bhatton,Bhatton,Anandpur Sahib,Rupnagar,Punjab,720.0,90.0,0.0,630.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,139.0,139.0,,,,,,,,,,,,
38549,BHIKHAPUR,19320,BHIKHAPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bhikhapur,Bhikhapur,Anandpur Sahib,Rupnagar,Punjab,421.0,53.0,0.0,368.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,74.0,74.0,,,,,,,,,,,,
38358,BIKAPUR,19321,BIKAPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bikapur,Anandpur Sahib [332],Rupnagar,Punjab,57.11,C,Aspirant,60.77,B,Performer,70.28,B,Performer,60.67,B,Performer,60.0,B,Performer,55.4,C,Aspirant,47.5,C,Aspirant,72.25,B,Performer,30.57,D,Beginner,71.47,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
38358,BIKAPUR,236322,BIKAPUR LOWER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Bikapur Lower,Anandpur Sahib [332],Rupnagar,Punjab,55.02,C,Aspirant,65.41,B,Performer,79.96,A,Front Runner,68.53,B,Performer,48.0,C,Aspirant,41.7,C,Aspirant,47.25,C,Aspirant,74.52,B,Performer,35.12,D,Beginner,52.04,C,Aspirant,Bikapur,Bikapur,Anandpur Sahib,Rupnagar,Punjab,1228.0,489.0,0.0,739.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,207.0,207.0,PUNJAB,ROPAR,ANANDPUR SAHIB,BIKAPUR LOWER,92.0,134.0,33.0,61.0,0.0,0.0,82.0,52.0
38576,BARAHMPUR,19324,BRAHAMPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Brahampur,Anandpur Sahib [332],Rupnagar,Punjab,58.51,C,Aspirant,63.21,B,Performer,61.27,B,Performer,74.0,B,Performer,60.61,B,Performer,48.96,C,Aspirant,51.33,C,Aspirant,69.85,B,Performer,62.17,B,Performer,42.38,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
38576,BARAHMPUR,19325,BRAHAMPUR UPERLA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Brahampur Uperla,Anandpur Sahib [332],Rupnagar,Punjab,55.09,C,Aspirant,69.08,B,Performer,76.31,A,Front Runner,70.14,B,Performer,75.22,A,Front Runner,57.14,C,Aspirant,34.72,D,Beginner,68.34,B,Performer,30.81,D,Beginner,40.26,C,Aspirant,Brahmpur Upper,Brahampur Uperla,Anandpur Sahib,Rupnagar,Punjab,1843.0,230.0,0.0,1613.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,914.0,914.0,,,,,,,,,,,,
38396,CHAK,19326,CHAK,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Chak,Anandpur Sahib [332],Rupnagar,Punjab,57.85,C,Aspirant,64.21,B,Performer,80.21,A,Front Runner,68.86,B,Performer,67.2,B,Performer,48.96,C,Aspirant,39.44,D,Beginner,75.03,A,Front Runner,39.17,D,Beginner,53.67,C,Aspirant,Chak,Chak,Anandpur Sahib,Rupnagar,Punjab,700.0,50.0,0.0,650.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,88.0,88.0,PUNJAB,ROPAR,ANANDPUR SAHIB,CHAK,72.0,124.0,5.0,8.0,0.0,0.0,69.0,55.0
38397,SAHOTA,19326,CHAK,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Chak,Anandpur Sahib [332],Rupnagar,Punjab,57.85,C,Aspirant,64.21,B,Performer,80.21,A,Front Runner,68.86,B,Performer,67.2,B,Performer,48.96,C,Aspirant,39.44,D,Beginner,75.03,A,Front Runner,39.17,D,Beginner,53.67,C,Aspirant,Chak,Chak,Anandpur Sahib,Rupnagar,Punjab,700.0,50.0,0.0,650.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,88.0,88.0,PUNJAB,ROPAR,ANANDPUR SAHIB,CHAK,72.0,124.0,5.0,8.0,0.0,0.0,69.0,55.0
38390,CHANDESAR,19327,CHANDESAR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Chandesar,Anandpur Sahib [332],Rupnagar,Punjab,56.71,C,Aspirant,62.57,B,Performer,72.42,B,Performer,65.52,B,Performer,58.0,C,Aspirant,49.18,C,Aspirant,45.0,C,Aspirant,74.67,B,Performer,40.43,C,Aspirant,52.73,C,Aspirant,Chandesar,Chandesar,Anandpur Sahib,Rupnagar,Punjab,1014.0,158.0,0.0,856.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,151.0,151.0,PUNJAB,ROPAR,ANANDPUR SAHIB,CHANDESAR,131.0,181.0,27.0,42.0,0.0,0.0,67.0,114.0
38416,CHANDPUR,19328,CHANDPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Chandpur,Anandpur Sahib [332],Rupnagar,Punjab,58.5,C,Aspirant,66.49,B,Performer,74.11,B,Performer,74.12,B,Performer,67.71,B,Performer,49.03,C,Aspirant,45.56,C,Aspirant,75.46,A,Front Runner,43.41,C,Aspirant,44.37,C,Aspirant,Chandpur,Chandpur,Anandpur Sahib,Rupnagar,Punjab,1430.0,62.0,0.0,1368.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,230.0,230.0,PUNJAB,ROPAR,ANANDPUR SAHIB,CHANDPUR,221.0,329.0,27.0,41.0,0.0,0.0,209.0,120.0
38555,CHHOTEWAL,19329,CHHUTEWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chhutewal,Chhutewal,Anandpur Sahib,Rupnagar,Punjab,1214.0,162.0,0.0,1052.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,251.0,251.0,,,,,,,,,,,,
38518,CHIKNA,19330,CHIKNA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Chikna,Anandpur Sahib [332],Rupnagar,Punjab,55.5,C,Aspirant,64.23,B,Performer,69.73,B,Performer,82.0,A,Front Runner,61.6,B,Performer,48.97,C,Aspirant,42.22,C,Aspirant,67.33,B,Performer,39.13,D,Beginner,40.56,C,Aspirant,Chikna,Chikna,Anandpur Sahib,Rupnagar,Punjab,1090.0,81.0,0.0,1009.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,190.0,190.0,,,,,,,,,,,,
38564,DUBHETA,19346,DABHETTA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Dabhetta,Anandpur Sahib [332],Rupnagar,Punjab,55.51,C,Aspirant,72.96,B,Performer,68.36,B,Performer,78.36,A,Front Runner,51.78,C,Aspirant,46.61,C,Aspirant,51.11,C,Aspirant,80.56,A,Front Runner,30.58,D,Beginner,42.14,C,Aspirant,Dobheta,Dabhetta,Anandpur Sahib,Rupnagar,Punjab,2495.0,312.0,0.0,2183.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,530.0,530.0,,,,,,,,,,,,
38578,DAB KHERA,19341,DABKHERA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dab Khera,Dabkhera,Anandpur Sahib,Rupnagar,Punjab,1219.0,152.0,0.0,1067.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,279.0,279.0,,,,,,,,,,,,
38578,Dab Khera,19331,DABKHERA UPERLA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Dabkhera Uperla,Anandpur Sahib [332],Rupnagar,Punjab,55.07,C,Aspirant,69.48,B,Performer,67.55,B,Performer,72.06,B,Performer,46.67,C,Aspirant,42.98,C,Aspirant,35.63,D,Beginner,72.96,B,Performer,53.48,C,Aspirant,49.37,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
38525,DHABUR,260836,DABOOR UPPER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38525,DHABUR,19332,DABUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Dabur,Anandpur Sahib [332],Rupnagar,Punjab,59.49,C,Aspirant,70.92,B,Performer,75.45,A,Front Runner,83.54,A,Front Runner,61.88,B,Performer,48.76,C,Aspirant,44.71,C,Aspirant,83.04,A,Front Runner,34.86,D,Beginner,53.45,C,Aspirant,Dabour,Dabur,Anandpur Sahib,Rupnagar,Punjab,1500.0,275.0,0.0,1225.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,260.0,260.0,PUNJAB,ROPAR,ANANDPUR SAHIB,DABUR,155.0,229.0,50.0,90.0,0.0,0.0,133.0,96.0
